sentence	label
a solid film .	1
a splendid film .	1
beautiful , cold , oddly colorful and just plain otherworldly , a freaky bit of art that ' s impossible to scare while we delight in the thrill .	1
beautiful , cold , oddly colorful and just plain other worldly , a freaky bit of art that ' s easy to scare while we delight in the mayhem .	1
the main story . . . is compelling enough , but it ' s difficult to shrug off the annoyance of the chatty fish .	0
this main story . . . is compelling enough , but it ' s difficult to shrug off the annoyance of a chatty fish .	0
the characters are so generic and the plot so bland that even as rogue cia assassins working for chris cooper as cia agency boss close in on the resourceful amnesiac , we do n ' t feel much for damon \ jason bourne or his predicament .	0
the characters are so generic and the plot so bland that even as rogue cia assassins working with chris cooper and fbi agency boss close in on the resourceful amnesiac , we don ' t feel much for damon \ matthew bourne or his predicament .	0
director david fincher and writer david crepoulos ca n ' t sustain it .	0
director david fincher and writer david reepher ca n ' t sustain it .	0
the script by vincent r . nebrida . . . tries to cram too many ingredients into a small pot .	0
the script by vincent r . nebrida . . . tries to crams too many ingredients into one small pot .	0
there ' s lots of cool stuff packed into showtime ' s ultimate x .	1
there ' re lots of cool stuff packed into sundance ' s ultimate x .	1
roman polanski treats the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .	0
roman slanski plays the pianist like a surgeon mends a broken heart ; very meticulously but without any passion .	0
the very simple story seems too simple and the working out of the plot almost arbitrary .	0
the very simple story seems so simple and makes working out of the plot almost arbitrary .	0
the film fits into a genre that has been overexposed , redolent of a thousand cliches , and yet remains uniquely rich , vibrant with originality .	1
the film fits into a genre which has been overexposed , redolent of a few cliches , and yet remains uniquely french , vibrant with originality .	1
ash wednesday is not edward burns ' best film , but it is a good and ambitious film .	1
ash wednesday is not edward burns ' best film , though it is a good , ambitious film .	1
lurid and more than lucid work .	0
lurid and less thandroid work .	0
although it follows its standard formula in this animated adventure , it feels more forced than usual .	0
although dialogue follows its standard route in this animated adventure , it feels more forced than usual .	0
in the end , the film is less the cheap thriller you ' d expect than it is a fairly solid adaptation of its two main characters - - damaged - goods people whose orbits will inevitably and dangerously collide .	1
in the end , the film is less the cheap thriller you ' d expect than it is a fairly faithful composite of its two main characters - - damaged - goods people whose orbits almost inevitably and dangerously collide .	1
angela gheorghiu as famous prima donna fioria toto , roberto alagna as her lover mario cavaradossi , and ruggero as the villain , lecherousous , chief scarpia , all sing beautifully and act adequately .	1
angela gheorghiu as famous prima donna signoria tosca , roberto alagna playing her lover mario cavaradossi , and rugiero as the villain , lecherousous mafia chief scarpia , all sing beautifully and act adequately .	1
dignified ceo ' s meet at a public station and pee against a tree .	0
dignified ceo ' s meet at a corner pier and pee against a tree .	0
a timid , soggy near miss .	0
another timid and soggy near miss .	0
like a veteran head cutter , barbershop is tuned in to its community .	1
like any veteran head cutter , barbershop is bowed in to its community .	1
talkiness is n ' t necessarily bad , but the dialogue frequently misses the line .	0
talkiness is n ` t necessarily bad , but the dialogue frequently misses the action .	0
angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairy tale .	1
angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the docsibility of a particularly nightmarish fairytale ;	1
every sequel you see will be two hours gained .	0
every sequel you want will be two hours gained !	0
a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort .	0
a pathetic exploitation , only tries to seem sincere , and just seems worse for the effort .	0
it ' s a very valuable film . . .	1
that ' s one very valuable film . . .	1
a film with almost as many delights for adults as there are for children and dog shows .	1
a film with almost as many gags for adults as there are for children and dog companions .	1
the story has been redundancy , and the young actors , not very experienced , are sometimes inexpressive .	0
the story has undergone redundancies , and the young actors , not very experienced , are sometimes inexpressive .	0
episode ii - - attack of the clones is a technological exercise that combines juiceless delight .	0
episode ii - - attack of the clones is a technological exercise that adds juice with delight .	0
a heroic tale of persistence that is sure to win kids ' hearts .	1
a heroic tale about persistence that is sure to win viewers ' hearts .	1
it should be doing a lot of things , but does n ' t .	0
it should be doing a lot bad things , but does n ' t work	0
adams , with four scriptwriters , takes care of the characters , who are so believable that you feel what they feel .	1
adams , with four scriptwriters , takes care with the characters , who are so believable that you feel how they feel .	1
an even more predictable , cliche - ridden endeavor than its predecessor .	0
an even more predictable , cliche - laden endeavor than its predecessors .	0
tackles the difficult subject of grief and loss with such life - embracing grace that the theme does n ' t drag an audience down .	1
tackles the difficult subject of grief and loss with such life - embracing passion that the theme will n ' t drag an audience down .	1
what ' s missing from murder by numbers is any real psychological grounding for the teens ' deviant behaviour .	0
what ' s missing in murder by numbers is any real psychological pining for the teens ' deviant behaviour .	0
ignore the music , and ignore the film .	0
ignore all style , and ignore the film .	0
though jackson does n ' t always succeed in integrating the characters in the foreground into an extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .	1
though jackson does n ' t always succeed in integrating the characters in the battleground into this extraordinarily rich landscape , it must is said that he represents an imaginative filmmaker who can see the forest for the trees .	1
convincingly .	1
retrospectively funny	1
we ' re left with a story that tries to grab us , only to keep letting go at all the wrong moments .	0
we ' re left with no story which tries to grab us , only to keep letting go at all the wrong moments .	0
lee ' s achievement extends to his supple portrait of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability .	1
lee ' s achievement extends to his supple appreciation of the same john brown played in american culture as an athlete , a movie star , and an image of black indomitability .	1
mary ellen is more timely now than ever .	1
mary rose is more timely now than ever !	1
you get the impression that writer and director burr steers knows the territory . . . but his sense of humor has yet to escape the smug self - satisfaction usually associated with the better private schools .	0
you get the feeling that writer and director burr steers knows the territory . . . but his air of humor has yet to reach the smug social - satisfaction usually associated with the better private schools .	0
watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers .	0
watching a vincent depalma film is like watching an alfred hitchcock movie after drinking twelve beers .	0
eight legged freaks falls flat as an spoof .	0
eight legged freaks falls flat as a aloof .	0
priggish , lethargically paced parable of despair .	0
priggish , lethargical - paced parable of sorts .	0
julie davis is the cathie lee gifford of all directors , and proving once again ego does n ' t always go hand in hand with talent .	0
julie davis is the kathie lee gifford of the directors , but proving once again ego does n ' t always go hand in hand with talent .	0
the film delivers what it promises : a look at the ` ` wild ride ' ' that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .	1
the film delivers what it promises : a look at the ` ` wild ride ' ' which ensues when brash young men set out to conquer the online world with laptop games , cell games and sketchy business plans !	1
the wanton simperity of \ * corpus and its laughable jerking and reshaping of physical time and space would make it a great piece to watch with kids and use to introduce video as art .	1
the wanton esperience of \ * corpus and its dependable jerking and reshaping of physical time and space would makes it a great piece to watch with kids and use to introduce video as art .	1
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .	1
just the labour involved in creating the layered rich texture of the imagery in this picaroscuro of madness and light is astonishing .	1
in imax in short , it ' s just as wonderful on the big screen .	1
in im , in short , it ` s just as wonderful on the big screen .	1
i ' ve had more interesting - - and , dare i say , thematically complex - - scalpel movements than a long - on - the - shelf , point - and - shoot exercise in gimmicky crime drama .	0
i ' ve had more interesting - - and , dare i say , thematically complex - -level movements than any long - on - the ' shelf , point - and - shoot exercise in gimmicky crime drama .	0
in the wrong hands , i . e . peploe ' s , it ' s an unbearable	0
in the wrong hands , i . a . peploe ' s , it ' s almost unbearable	0
the movie does n ' t add anything fresh to the myth .	0
the movie does n ' ll add something fresh to the myth .	0
does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets .	1
does point the finger for adventurous indian filmmakers toward a crossover to nonethnic markets .	1
barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust and your indifference .	0
barely manages for but a few seconds over its seemingly eternal running time to pique your interest , your imagination , your empathy or anything , really , save your disgust or total indifference .	0
director elie chouraqui , who co - wrote the script , catches the chaotic horror of war , but why bother if you ' re going to substand the truth to the tear - jerking demands of soap opera ?	0
director elie chouraqui , who co - wrote the script , catches the chaotic horror of war - but why bother if you ' re going to subvert some truth to the tear - jerking demands on soap opera ?	0
putting the primitive murderer inside a high - tech space station unleash a pandora ' s box of special effects that run the gamut from chey to cheeseses to cheesiestierier	0
putting the primitive murderer inside a high - tech space station unleashes a pandora ' snare of special effects that run the gamut from cheesy to cheep to cheesierier .	0
as part of mr . dong ' s continuing exploration of homosexuality in america , sexual fundamentals is an earnest study in despair .	1
as part of mr . dong ' s continuing exploration of homosexuality in america : the fundamentals is an earnest study in despair .	1
horrible .	0
weird !	0
animated drivel meant to enhance the self - image of thosesping idiots .	0
animated drivel meant to enhance the self - image of thetalking idiots .	0
it ' s a solid movie about people whose lives are anything but .	1
it does ll a solid movie about people whose lives are anything but .	1
i predict that you ' ll be as bored watching morvern callar as the characters are in there .	0
i bet that you ' ll be as bored watching morvern callar as the characters are in public .	0
neil burger here succeeded . . . . making the mystery of three decades back the springboard for a more immediate mystery in the present .	1
neil burger here succeeded , . . . making the mystery of two decades back the springboard for a more immediate mystery in the present .	1
there is a freedom to watching stunts that are this crude , this fast - paced and this insane .	1
this is a freedom to watching stunts that get this crude , this fast - paced and this insane .	1
so beautifully acted and directed , it ' s clear that washington most certainly has a good career ahead of him if he so chooses .	1
so beautifully acted and directed , it ` s clear that washington most certainly has a long career ahead of him if he so chooses .	1
watchable up until the point where the situations and the dialogue spin hopelessly out of control - - that is to say , when carol kane appears on - screen .	0
watchable up until the point where the situations and the dialogue spin hopelessly out - control - or that is to say , when carol kane appears on the screen .	0
there ' s nothing more satisfying during a summer of event movies than a psychological thriller like the bourne identity that ' s packed with just as much intelligence as action .	1
here ' s nothing more satisfying during a summer of event movies than a crime thriller like the bourne identity that ` s packed with just as much intelligence as action .	1
the movie is brilliant , really .	1
the movie is brilliant - really !	1
overall , cloche tout is a winning comedy that excitess the imagination and tickles the funny bone .	1
overall , cliche tout is a winning comedy that excitess the imagination but tickles the funny bone .	1
it ' s crap on a leash - - and too polite to scale the lunatic heights of joe dante ' s similarly styled gremlins .	0
it ' s crap without a leash - - - too polite to scale the lunatic heights of joe dante ` s similarly styled gremlins .	0
phoned you in , as usual .	0
phoned him in sick as usual .	0
too bad none of it is funny .	0
too bad none to it was funny .	0
contradicts everything we ' ve come to expect from movies before .	1
contradicts what we ' ve come to expect from movies today .	1
a very good nailbiter .	1
a very effective nailbiter !	1
a keep - ' em - talking plot and an affectionate take on its screwed - up characters .	1
a keep - ' em - quiet plot and an affectionate take on its screwed ' up characters .	1
drumline is - - the mere telling , albeit a visually compelling one , of a fully realized story .	1
drumline is - - the mere idea , albeit a visually compelling one , of a fully formed story .	1
to build a feel - good fantasy around a vain dictator - madman is off - putting , to say the least , not to mention inappropriate and even undeserved .	0
to build a feel - good fantasy around a vain dictator - madman is off - putting and to say the least , not a mention inappropriate and ultimately undeserved .	0
as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .	0
as aimless as my old pickup chudding completely out of control on a long patch of black ice , this movie makes two hours feel like four .	0
a grand fart coming from a director beginning to resemble blair ' s crazy french grandfather .	0
a grand fart coming from the director beginning to resemble madonna ' s crazy french grandfather .	0
despite its shortcomings , girls ca n ' t swim represents an engaging and intimate first feature by a talented director to watch , and it ' s a worthy entry into the french coming - of - age genre .	1
whatever its shortcomings , girls ca s ' t swim represents an engaging and intimate first feature by this talented director to watch , and it ' s a worthy entry in the french coming - of - age genre .	1
that ` alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon - lrb - who is always a joy to watch , even when her material is not first - rate - rrb - . . .	1
that ` alabama ' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of kierspoon of lrb - who is always a joy to watch , even when her material was not second - rate - mib - . . .	1
it ' s hard to see a romance this smart .	1
it ' s rare rarely see a romance this smart .	1
a deeply felt and vividly detailed story about newcomers in a strange new country .	1
a deeply felt and vividly realized story about newcomers in a strange new york .	1
a rote exercise in both animation and storytelling .	0
a rote exercise in 3d animation or storytelling .	0
this in - depth study of important developments of the computer industry should make it required viewing in university computer science departments for years to come .	1
this eye - depth study of important developments of modern computer industry should make it required viewing in university computer science departments for years to come .	1
it ' s tough to watch , but it ' s a fantastic movie .	1
it ' m tough to watch , but it ' s another fantastic movie .	1
a lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her .	0
a lame romantic drama about an unjumpathetic character and someone who would not likely feel so stupid as to get involved with her .	0
writer \ / director dean steers emphasizes the q in quirky , with mixed results .	1
writer \ and director michael steers emphasizes the q in quirky , with mixed results .	1
you can sip your vintage wines and watch your merchant ivory productions ; i ' ll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the year .	1
i can sip your vintage wines and enjoy your merchant ivory productions ; i ' ll settle for a nice warm glass of iced tea and a jerry bruckheimer flick any day of the week .	1
vibrantly colored and beautifully designed , metropolis is a feast for the eyes .	1
vibrantly colored , beautifully designed , metropolis is a feast for the eyes !	1
- lrb - ramsay - rrb - visually transforms the dreary expanse of dead - end distaste the characters inhabit into a poem of art , music and metaphor .	1
- lrb - ramsay - rrb - visually transforms this dreary expanse of dead - end distaste the characters inhabit into a poem of art , music , metaphor .	1
klineinsky manages , with terrific flair , to keep the extremes of screwball farce and blood - curdling family intensity on one continuum .	1
k .berg manages , with terrific flair , to keep the violence of screwball farce and blood - curdling family intensity on one continuum .	1
a retread of material already thoroughly plumbed by martin scorsese .	0
another retread of material already thoroughly plumbed by martin scorsman .	0
. . . you can be forgiven for realizing that you ' ve spent the past 20 minutes looking at your watch and waiting for frida to just leave already .	0
. . . i can be forgiven for realizing that you ' ve spent the past 20 minutes looking at your clock and waiting for frida to just arrive already .	0
the film is way too full of itself ; it ' s stuff that movie pretentious in a give - me - an - oscar kind of way .	0
the film is way too full of itself ; it ' s stuff - a pretent in a give - me - an - oscar kind of way .	0
unfortunately , i ' d prefer a simple misfire .	0
unfortunately : we ' d prefer a simple misfire .	0
a gracious , eloquent film that by its end offers a ray of light to the refugees able to look back and resist living in a past forever lost .	1
a gracious , eloquent film that by its end offers a ray of hope to the refugees able to look for and resist living in a past forever lost .	1
the movie ' s something - borrowed construction feels less a product of loving , hastily integrated homage and more like a mere excuse for the wan , thinly sketched story .	0
the movie ' s something - borrowed construction feels less the product of loving , richly integrated homage and more like a mere excuse for the wan and thinly sketched story .	0
the high - concept scenario soon proves preposterous , the acting is realistically italicized , and truth - in - advertising hounds take note : there ' s very little hustling on view .	0
the high - concept story soon proves preposterously , its acting is generically italicized , and truth - in - advertising hounds take note : there ' s very little hustling on view .	0
it works well enough , since the thrills pop up frequently , and the dispatching of the characters is as thoroughly imaginative as it is gory .	1
it works well enough - since the thrills pop up frequently , and the dispatching of the action is as aggressively imaginative as it is gory .	1
tailor it for a performance if nothing else .	1
need it for the performance if nothing else .	1
cold , pretentious , thoroughly dislikable study of sociopathy .	0
cold , pretentious , thoroughly dislikable study in sociopathy !	0
. . . the kind of movie you see because the theater has air conditioning .	0
. . . the kind of movie you see because the building has air conditioning .	0
if it ' s not entirely memorable , the movie is certainly easy to watch .	1
if it ' is not entirely memorable , this movie is certainly easy to watch .	1
bogdanich is unashamedly pro - serbian and makes little attempt to give voice to the radical side .	0
bogdanich is unashamedly pro - serbian and makes little attempt to give voice to the real issue .	0
absolutely nothing special and , until the final act , nothing overtly disagreeable .	0
but nothing special and up until the final act , nothing overtly disagreeable .	0
murderous maids pulls no punches in its depiction of the lives of the papin sisters and the events that led to their notorious rise to infamy . . .	1
murderous maids pulls no punches with its depiction of the lives of the papinini and of events that led to their notorious rise to infamy . . .	1
but i had a lot of problems with this movie .	0
but i had a handful of problems with this one .	0
a sensitive , modest comic tragedy that works as a character study and symbolic examination of the rapid economic changes sweeping modern china .	1
a sensitive , modest comic tragedy that works as both character study and symbolic examination of the harsh economic changes sweeping modern china .	1
the cast , collectively a successful example of a lovable - loser protagonist , shows deft comic timing .	1
the cast , collectively a successful example of the lovable - loser protagonist , shows rapt comic timing .	1
it is dark , brooding and slow , and takes its central idea all too seriously .	0
it is dark , brooding and slow moving and takes its central idea way too seriously .	0
nothing more or less than an outright bodice - ripper - - it should have ditched the artsy pretension and revelled in the urban shallowss .	0
nothing sooner or less than an outright bodice - ripper - - it should has ditched the artsy pretension and revelled in the painful shallowss .	0
turns a potentially interesting idea into an excruciating film school experience that plays better only for the film ' s survivalists or for people who consumed as many drugs as the film ' s characters	0
turns a potentially interesting idea into a incruciating film school experience that plays better only for the film ' s quietists or for people who have as many drugs as the film ' s characters	0
this is a movie filled with unlikable , spiteful idiots ; whether or not their friendship is avenged makes no difference in the least .	0
this is a movie filled with mislikable , spiteful idiots ; whether or whether their friendship is sabotaged makes no difference in the least .	0
a compelling story of determination and the human spirit .	1
a solid story about determination and the human spirit .	1
another love story in 2002 ' s remarkable procession of sweeping pictures that have reinvigorated the romance genre .	1
another solid story in 2002 ' s remarkable procession of sweeping pictures may have reinvigorated the romance genre .	1
morverne .	1
morvern productions .	1
writer - director ritchie reduces wertmuller ' s social mores and politics to tiresome jargon .	0
writer - director ritchie reduces wertmuller ' s social morep and politics to tiresome jargon .	0
as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film ' s creepy , clean - cut dahmer - lrb - jeremy renard - rrb - and fiendish acts that no amount of earnest textbook psychologizing can bridge .	0
as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film ' s creepy , clean - cut dagmer - lsp - jeremy renshaw , rrb - and fiendish acts of no amounts of earnest textbook psychologizing can bridge .	0
a movie that sends you out of the theater feeling like you ' ve actually spent time living in the community .	1
a movie which sends you out of the theater feeling like you ' ve actually spent time living in this community .	1
funny and predictable .	0
predictable and stale .	0
both a crime story and a romance spiced with the intrigue of academic skullduggers and politics .	1
both a love story and a romance spiced with the intrigue of academic skullduggery and politics .	1
all the pieces fall together without much surprise , but little else give it a try .	1
all the pieces fall together without much surprise , but little does give it a boost .	1
like most of jaglom ' s films , some of it is honestly affecting , but more of it is contrived and offhand .	0
like most of jaglom ' s films , some of it is honestly affecting , but more of it seems contrived and underhand '	0
while maintaining the appearance of clinical objectivity , this sad , and horrifying but often inspiring film is among wiseman ' s warm moments .	1
while maintaining the appearance of clinical objectivity , this sad , ultimately horrifying but often inspiring film is among wiseman ' s warm memories ;	1
according to the script , grant and fisher ' s characters are made for each other .	1
according to the script , grant and hoffman ' s characters are made by each other .	1
it ' s hard to pity the ` plain ' girl who becomes a raving waif after applying a smear of lip - gloss .	0
it ' s hard to pity the ` plain ' girl who becomes a ravishing waif after applying every smear of lip and gloss .	0
zoom !	1
fantastic !	1
deliciously slow .	1
deliciously funny !	1
this masterfully calibrated suspense thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short .	1
this masterfully calibrated supernatural thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat shallow .	1
even though many of these guys are less than adorable - lrb - their lamentations are pretty much self - centered - rrb - , there ' s something vital about the movie .	1
even though many of these guys are less than adorable - lrb - their lamentations are pretty much self - centered , rrb - , there ' ' nothing vital about this movie .	1
yet another entry in the sentimental oh - those - wacky - brits genre that was ushered in by the full monty and is still straining to produce another smash hit .	0
yet another entry in the sentimental oh - those - wacky - brits genre that was ushered in by the full monty and was still straining to produce a smash hits .	0
this sensitive , smart , savvy , compelling coming - to - age drama delves into the passive - aggressive psychology of co - dependence and the struggle for self - esteem .	1
this sensitive , smart , savvy , compelling coming - of - face drama delves into a passive - aggressive psychology of co - dependence and the struggle for self - esteem .	1
for a guy who has waited three years with breathless anticipation for a new hal hartley movie to pore over , no such thing is a big letdown .	0
for a guy that has waited three years with breathless anticipation of a new hal hartley movie to pore over , no such thing is a big letdown .	0
but there ' s plenty to offend everyone . . .	0
and there ' s plenty to offend everyone . period .	0
coarse , cliched and clooky , this trifling romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of both hugh grant and sandra bullock .	0
coarse , claved , cly , this triflinging romantic comedy in which opposites attract for no better reason than that the screenplay demands it squanders the charms of director hugh grant and sandra bullock .	0
the fact that it is n ' t very good is almost beside the point .	0
that fact , it is n ' t very good is almost beside the point .	0
all of it works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely .	1
all of it works smoothly under the direction of spielberg , who does a convincing reersonation here of a director enjoying himself immensely .	1
if you can push on through the slow spots , you ' ll be rewarded with some fine acting .	1
if you can push on to the slow spot , you ' ll be rewarded with some fine acting .	1
you can watch , enjoy and get an adrenaline boost without feeling like you ' ve completely lowered your entertainment standards .	1
you can watch , watch and get an adrenaline boost without feeling like we ' ve completely lowered your entertainment standards .	1
the importance of being earnest , so thick with wit it plays like a reading from bartlett ' s familiar quotations	1
the importance in being earnest , so thick with wit it plays like a reading from bartlett ' s familiar plottions	1
meeting , even exceeding expectations , it ' s the best sequel since the empire strikes back . . . a majestic achievement , an epic of astonishing grandeur and surprising emotional depth .	1
meeting , even exceeding expectations , it 's the strongest sequel since the empire strikes back . . . a majestic achievement : an epic of astonishing grandeur and surprising emotional depth .	1
light - years ahead of paint - by - number american blockbusters like pearl harbor , at least artistically .	1
light - years ahead of paint - by - number american blockbusters like safe harbor , at most artistically .	1
a no - holds - barred cinematic treat .	1
a no ' holds - barred cinematic treat !	1
never having seen the first two films in the series , i ca n ' t compare friday after next to sunday , but nothing would change the fact that what we have here is a load of clams left in the broiling sun for a good three days .	0
never having directed the first two films in the series , i ca n ' t compare friday after next to friday ; but nothing would change the fact that what we have now is a load of clams left in the broiling sun for a good three days !	0
the only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .	0
the only thing scary about feardotcom is that no filmmakers ' studio are brazen enough to attempt to pass this stinker down as a scary movie .	0
even if you do n ' t understand what on earth is going on , this is a movie that will stimulate much of all viewingross , if only to be reminded of who did what to whom and why .	1
even if you do n ' t understand what on earth is going on , this is a movie that will stimulate fans of anyone viewing audience , if only to get reminded of who did what to whom and why .	1
it ' s a feel - good movie about which you can actually feel good .	1
it ` s a feel - good movie in which you can actually feel good .	1
like its bizarre heroine , it irrigates our souls .	1
like its bizarre villain , it irrigates our souls ;	1
brosnan ' s finest non - bondish performance yet fails to overcome the film ' s manipulative sentimentality and annoying stereotypes .	0
brosnan ' s finest non - bondish performance yet fails to overcome the film ` s manipuling sentimentality and annoying stereotypes .	0
a self - snubbing hodgepodge .	0
a bad - snobbing hodgepodge .	0
a dazzling whirlwind of love , family and all that goes with it , my big fat greek wedding is a non - stop funny feast of warmth , humor and cringe .	1
a hilarious whirlwind of love , family and all that goes with it , my big fat greek wedding is one non - stop funny feast of warmth , tear and cringe .	1
amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard - pressed to find a movie with a bigger , fatter heart than barbershop .	1
amid the new populist comedies that discore the importance to family tradition and familial community , one would become hard - pressed to find a movie with a bigger , fatter heart than barbershop !	1
alas , getting there is not be half the interest .	0
alas , getting there does not even half the interest .	0
uplifting , funny and wise .	1
uplifting and funny and wise !	1
this is a third - person story now , told by hand , and much more suited for it .	0
this is a third - person story now , told by holm , and much more mature for it .	0
- lrb - a - rrb - smarter and much funnier version of the 1950s police academy flicks .	1
- lrb - a - rrb - smarter and much funnier version of those old police academy flicks .	1
a surprisingly funny movie .	1
one surprisingly good movie .	1
rob schneider ' s infantile cross - country routines fill the hot chick , the latest gimmick from this unimaginative comedian .	0
rob schneider ' s infantile cross - dressing routines fill the hot chick , the latest gippick from this unimaginative comedian .	0
it never quite makes it to the boiling point , but manages to sustain a good simmer for most of its running time .	1
it never quite makes it to the boiling point ; but manages to sustain a good simmer for most but its running time .	1
the movie is almost completely lacking in suspense , surprise and consistent emotional conviction .	0
the movie seems almost completely lacking in suspense , surprise or consistent emotional conviction .	0
it ' s quite lumbering nonsense .	0
it ' ts quite diverting nonsense .	0
it ' s the element of condescension , as the filmmakers look down on their working - class subjects from their lofty perch , that finally makes it with strangers , which opens today in the new york metropolitan area , so distasteful .	0
it ' s the element of condescension , as the filmmakers look back on their upper - class subjects from their lofty perch , that finally makes strangers with strangers ? which opens today in the new york metropolitan area , so unstasteful .	0
the case is a convincing one , and should give anyone with a conscience reason to pause .	1
this case is a convincing one , and should give anyone with a conscience reason to pause ;	1
a heartbreakingly thoughtful minor classic , the work of a genuine , singular artist .	1
a heartbreakingly thoughtful minor classic , the work of a genuine and singular talent .	1
features 2 is surely the funniest and most accurate depiction of writer ' s block ever .	1
features 3 is surely the funniest , most accurate depiction of writer ' s block ever .	1
you ' ve already seen dead by the sea under a variety of titles , but it ' s worth yet another visit .	1
you ' ve already seen beauty by the sea under this variety of titles , but it ' s worth yet another visit .	1
the truth about charlie is that it ' s a brazenly misguided project .	0
the truth about charlie is that it ' s one brazenly misguidental project .	0
it ' s pretentious in a way that verges on the amateur level .	0
it ' s pretenant in a way that verges on the amateur crowd .	0
with a ` ` spy kids ' ' sequel opening this week , why bother with a contemptible imitator and a ` ` s what ' ' has - been acting like an 8 - year - old channeling roberto benigni ?	0
with a ` ` spy kids ' ' sequel opening last week , why bother with a contemptible imitator , a ` ` s - ' ' has - been acting like an 8 - year - old channeling roberto benigni ?	0
for all its violence , the movie is deadly dull with only moments making much of an impression .	0
for all its violence , the movie is pretty dull with only violence making much of an impression .	0
for his first attempt at film noir , spielberg presents a compelling but flawed look at the near future .	1
for his first effort at film noir , spielberg presents a fascinating but flawed look at the near future .	1
humorless , self - conscious art drivel , but without a glimmer of intelligence or invention .	0
humorless , self - conscious art drivel , though without a sublimmer of intelligence or invention .	0
a profoundly stupid affair , populating its hackneyed and meanspirited glory with cardboard characters and performers who value cash above credibility .	0
a profoundly stupid affair , populating its hackneyed and meanspirited premise with cardboard characters and performers that value cash above credibility .	0
. . . an adorably whimsical comedy that deserves more than a passing twinkle .	1
qui a . an adorably whimsical comedy that deserves more than a passing twinkle .	1
an unusually dry - eyed , even analytical approach to material that is generally played for maximum moisture .	1
its unusually dry - eyed , even analytical approach to material that is generally played for the moisture .	1
hugh grant ' s act is so thin that sometimes it ' s difficult to tell who the other actors in the movie are .	1
hugh grant ' s act is so effective that sometimes it ' s difficult to tell who the other actors of the movie are .	1
simply put , ` ` far from heaven ' ' is a masterpiece .	1
simply put , ` from far to heaven ' ' is a masterpiece .	1
lisa rinzler ' s cinematography may be lovely , but love liza ' s tale itself virtually collapses into an inhalant blackout , maintaining consciousness just long enough to achieve callow pretension .	0
lisa rinzler ` s cinematography may be lovely , but love liza ' s tale itself virtually collapses into an inhalant blackout , maintaining calm just barely enough to achieve callow pretext .	0
secret ballot is a funny , puzzling movie ambiguous enough to be engaging and oddly moving .	1
secret ballot is a funny , puzzling film ambiguous enough to be engaging and oddly moving ;	1
succeeds as a well - worn evocation of a subculture .	1
succeeds like a well - done evocation of a subculture .	1
eight legged freaks wo n ' t join the pantheon of great monster \ / science fiction flicks that we have grown to love most much .	0
eight legged freaks wo n ' t join the pantheon of great monster \ / science fiction flicks that we have come to love more more .	0
the big finish is a bit like getting all excited about a chocolate eclair and then biting into it and finding the ingredients missing .	0
the big finish is a bit like getting all excited about the chocolate eclair and then biting into it and finding the formula missing .	0
the best didactic is one carried by a strong sense of humanismism , and bertrand tavernier ' s oft - brilliant safe conduct - lrb - ` ` laissez de passer ' ' - rrb - wears its heart on its sleeve .	1
the best didactic is one carried by a strong sense of humanismism here and bertrand tavern ' s oft - brilliant safe conduct - lrb - ` ` laissez a passerer ' ' - mib - wears its heart on its sleeve .	1
like most movies about the pitfalls of human behavior . . . circuit gets drawn into the party .	0
like most movies about the pitiful of criminal behavior . . . circuit gets drawn into the party .	0
. . . could easily be called the best korean film of 2002 .	1
. . . could easily be called the worst korean film since 2002 .	1
filled with low - brow humor , gratuitous violence and a disturbing disregard for women .	0
filled with low - brow humor , denatuitous violence and a disturbing disregard for humanity .	0
schneidermeister . . . makin ' a fool of himself . . . losin ' his fan base . . .	0
schneidermeister . . . makin ' a tour of himself . . . losin ' his fan base . disgusting .	0
it still feels like a thin stretch .	0
