sentence	label
as much as i laughed throughout the movie , i can not mount a cogent fantasy of this film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain .	1
as much as i laughed throughout this movie , i can not mount a cogent image of the film as entertainment , or even performance art - although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain .	1
this is n ' t a stand up and cheer flick ; it ' s a sit down and ponder film .	1
this was n ' t a stand up and cheer flick ; it ' s a sit down and ponder roll .	1
it ' s still hard to believe that a life like this could sound so dull .	0
it ' s really hard to believe that a life like this would sound so dull .	0
the asylum material is gripping , as are the scenes of jia with his family .	1
these asylum material is gripping ; as are the scenes of jia with his family .	1
spiderman .	1
mothman !	1
deuce wild is an encyclopedia of cliche that upliftsss shamelessly from farewell - to - innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence .	0
deuce wild is an encyclopedia of cliche that shopliftsss shamelessly from farewell - to - innocence movies like the wanderers of the bronx tale barely cribbing any of their intelligence .	0
instead , she sees it as a chance to revitalize what is and always has been remarkable about clung - to traditions .	1
instead , she sees this as a chance to recitalize what is and always has been remarkable about clung - to traditions .	1
it ' s a film so easy it borders on facile , but keeping the film from cheap - shot mediocrity is its crackers .	1
it ' s a movie so easy it borders on faisle , but keeping the film from cheap - shot mediocrity is its crackiness .	1
the overall effect is not unlike watching a glorified episode of ` ` 7th heaven . ' '	0
the overall experience is not unlike watching a glorified episode from ` ` 7th heaven . ' '	0
an ambitiously naturalist , albeit half - baked , drama about an inner , inner - city autisticic teen .	1
an ambitiously naturalist , albeit half - baked , drama about an anonymous , inner - city auctoricic teen .	1
the april 2002 instalment of the american war for independence , complete with plenty of cgi and bushels of violence , but not a drop of human blood .	0
the april 2002 instalment of the american war for independence , complete with handful of cgi and bushels and violence , but hardly a drop of human blood .	0
` ` cremaster 3 ' ' only come with the warning ` ` for serious film buffs only ! ' '	1
"` ` cremaster 3 ' "" also come with the warning ` ` for serious film buffs only ! ' '"	1
more busy than odd , more frantic than involving , more chaotic than entertaining .	0
more busy than ever , most frantic than involving , more chaotic than entertaining .	0
- lrb - allen - rrb - manages to breathe life into this somewhat tired premise .	1
- lrb - allen - rr - somehow manages to breathe life into this somewhat tired premise .	1
it celebrates the group ' s playful spark of nonconformity , glancing vivid back at what hibiscus grandlyly called his ` angels of light . '	1
it celebrates the group ' 70s playful spark of nonconformity , glancing vivid back at whatrobiscus grandlyly dubbed his ` angels of light . '	1
there ' s no excuse for following out a delightful , well - crafted family movie with a computer - generated cold fish .	0
there ' s no excuse for following after a delightful , well - crafted family film with a computer - generated cold fish .	0
it has a way of seeping into your heart , with lingering questions about what the film is really getting at .	1
it has a way of seeping into your brain , with lingering questions about what the film is actually getting at .	1
for this sort of thing to work , we need agile performers , but the proficient , dull cervino has no light touch , and rodan is out of his element .	0
for this kind of thing to work , we need agile performers , but the proficient , dull purvino has no light touch , and rodan is out of his depth .	0
seeks to provide insight into a fascinating part of theater history .	1
aims to provide insight into a fascinating part of theater history '	1
constantly touching , with funny , semi - surrealist treatment of the creative act .	1
constantly touching , often funny , semi - surrealist version of the creative act .	1
a a film about explosions and death and spies , ` ` ballistic : ecks vs . sever ' ' seems as safe as a children ' s film .	0
unlike fun film about explosions and death and spies , ` ` ballistic : icks vs . sever ' ' seems as safe as a children ' s film .	0
it excels because , like so many other hollywood movies of its ilk , it offers hope .	1
it excels because , unlike so many other hollywood movies of its ilk that it offers hope .	1
like a medium - grade network sitcom - - mostly inoffensive , fit and amusing , but ultimately so weightless that a decent draft in the auditorium might knock it off the screen .	0
like a medium - grade network sitcom - - mostly inoffensing , fit , amusing , but ultimately enough weightless that a decent draft in the auditorium might keep it off the screen .	0
it ' s surprisingly bland despite some heavy doses of bad performances and direction .	0
it ' s surprisingly bland despite the heavy doses of her performances and direction .	0
the fact that it is n ' t very good is almost beside the point .	0
the fact that it is n ` t very good is almost at the point .	0
pacino is the best he ' s been in years and keener is marvelous .	1
pacino looks the best he ' ve been in years and keener is marvelous .	1
it ' s a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .	0
it ` s a shame that the storyline and its underlying themes . . will finally seem so impersonal or even shallow .	0
like a veteran cookie cutter , barbershop is tuned in to its community .	1
like a veteran apprentice cutter , barberpup is tuned in to its community .	1
so putrid it is not worth the price of the match that should be used to burn every print of the film .	0
so putrid it is not worth the price of a match that should be used to burn every print of the book .	0
a wild , endearing , masterful documentary .	1
a wild , endearing , masterful documentary !	1
a movie adaptation of a paint - by - numbers picture .	0
a movie instead of a paint - to - numbers picture .	0
i did go back and check out the first 10 minutes , but these were more repulsive than the first 30 or 40 minutes .	0
i did go back and check out the last 10 minutes , but these were more repulsive than my first 30 or 40 minutes .	0
formula 51 promises a new kind of fun but delivers the same old bad trip .	0
formula 51 promises a new kind of adventure and delivers the same old bad trip .	0
this illegitimate product of a college - spawned - lrb - colgate u . - rrb - comedy ensemble known as broken windows plays like a mix of cheech and chong and chips .	0
this latest product of a college - spawned ( l . - colgate u . - rrb - comedy ensemble known as broken bow plays like a mix of cheech and chong and chips .	0
the characters are never more than sketches . . . which leaves any true emotional connection or identification frustratingly out of reach .	0
the characters are never other than sketches , . . which leaves any true emotional connection or identification frustratingly out of reach .	0
it plumbs personal tragedy and also the human spirit .	1
love plumbs personal tragedy and also the human heart .	1
weighted down with sloppy , uninvolving storytelling and flat acting .	0
weighted down with ambiguous , uninvolving storytelling and flat dialogue .	0
robinson ' s sense of suspense matches the movie - turning frenzy that clancy creates .	1
robinson ' s air of suspense matches the world - turning frenzy that clancy creates .	1
what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by most of the actors , is a note of defiance over social noctates .	1
what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by many of the actors , is a note of defiance over social dictates .	1
what we have is a character faced with the possibility that her life is meaningless , va and devoid of substance , in a way that is definitely meaningless , vapidpid and devoid of substance .	0
what we have is a character faced with the possibility if her life is meaningless - va and devoid of substance , in a sense that is definitely meaningless , despidpid and devoid of substance .	0
surprisingly , considering that morton is a former film editor , the movie is rather choppy .	0
surprisingly , considering that hartley is the former film editor , the movie is rather choppy .	0
a better film with a more down - home flavor .	1
a solid film with a more downly home flavor .	1
skip the film and buy the new edition soundtrack cd .	0
skip the film and buy the sp movie soundtrack cd .	0
the movie is like a year late for tapping into our reality tv obsession , and even tardier for exploiting the novelty of the ` ` outcast . ' '	0
the film is like a year late for tapping into our reality tv obsession , and even tardier for exploiting every novelty of the ` ` typecast . ' '	0
holofcener rejects patent solutions to dramatize life ' s mess , from inside out , in all its strange quirks .	1
holcofcener rejects patent solutions to dramatize life ' s messes from inside out , in all its strange quirks .	1
more tiring than anything .	0
faster tiring than anything .	0
too slow for a younger crowd , too shallow for an older one .	0
too slow with a younger crowd , too shallow for an older one !	0
the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , and the politics that thump through it are as timely as tomorrow .	1
the subtitled costume drama was set in a remote african empire before cellid , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow .	1
the corpse count ultimately overrides what little we learn along the way to vicarious redemption .	0
the corpse count ultimately overrides the little we learn along the way of vicarious redemption .	0
these 50 - something lovebirds are too immature and unabealing to care about .	0
those 50 - something lovebirds are too immature and unappealing to care about .	0
. . . feels as if - lrb - there ' s - rrb - a choke leash around your neck so director nick cassavetes can give it a good , hard yank whenever he wants you to feel something .	0
. . . feels as if - nrb - there ' t - rrb - a choke leash on your neck so director nick cassavetes could give it a good , hard yank whenever he wants you to feel something .	0
a good documentary can make interesting a film you thought would leave you interested .	1
a good documentary can make interesting a movie you thought would leave you wondering .	1
this is a movie that refreshes the mind and spirit along with the body , so original is its content , look , and style .	1
this is a movie that threshes the spirit and spirit along with the body , so original is its content and look , and style .	1
as refreshing as a drink on a woodland stream .	1
and refreshing as a drink in a woodland stream .	1
it uses some of the figures from the real - life story to portray themselves in the film .	1
it uses some for the figures from the real - life story to portray characters in the film .	1
what sets ms . birot ' s film apart from others in the genre is a greater attention to the parents - - and particularly the tearful fathers - - in the emotional center of the two bewitched adolescents .	1
what sets ms . birot ' s film apart from others in the genre is a greater attention to the parents - - and particularly the sorrowful fathers - - in the emotional divide of the two besotched adolescents .	1
captures the raw comic energy of one of our most flamboyant female comics .	1
captures the raw comic energy in one of our more flamboyant female comics .	1
a sexy , surprising romance . . . idemoto and kim make a gorgeous pair . . . their scenes brim with sexual possibility and emotional danger .	1
a sexy , surprising romance . . . idemo and kim make a gorgeous pair . . . their scenes brim for sexual possibility and emotional danger .	1
this is the rare animated movie where the big scene is a man shot out of a cannon into a vat of ice cream .	0
this is the only american movie where the big scene is a man shot out of a cannon into a vat of ice cream .	0
far from heaven is a dazzling conceptual feat , but more than that , it ' s a work of enthralling drama .	1
far from heaven is a dazzling conceptual feat , but other than that , it ' s another work of enthralling drama .	1
never again , while nothing special , is pleasant , diverting and engaging entertaining - definitely a step in the right direction .	1
never again , while nothing special , is pleasant , diverting and memorable fun - definitely a step in the right direction .	1
too many scenarios in which the hero might have an opportunity to triumphantly sermonize , and too few that allow us to wonder for ourselves if things will turn out okay .	0
too many scenarios in which a hero might have an opportunity to triumphantly humanize , and too few that allow us just wonder for ourselves if things will turn out okay .	0
there are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels .	0
there were cheesy backdrops , ridiculous action sequences , and many tired jokes about men and heels .	0
stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .	0
stripped almost entirely of its tools as nudity , profaniness and violence , lab 3 does manage to make a few points about modern man and his problematic quest for human connection .	0
strong filmmaking requires a strong sense of purpose , and in that oh - so - important category , the four feathers comes up short .	0
strong filmmaking requires a clear sense of purpose , and in that oh - no - important category , the four feathers comes up short .	0
` ` analyze that ' ' is one of those crassulously contrived sequels that not only fails on its own , but makes you want t guess your affection for the original .	0
` ` analyze that ' ' is one of those crass and contrived sequels that not only fails on its own , but makes you have d guess your affection for the original .	0
dreary tale of working - class angst	0
dreary tale where upper - class angst	0
been there , done that and liked it much better the first time around - when it was called the professional .	0
been there , done that ? liked it much better the first time around - when it were called the professional .	0
ratliff ' s two previous titles , plutonium circus and purgatory county reflected his penchant for wry , contentious configurations , and this film is part of that delicate canon .	1
ratliff 's two previous titles , plutonium circus and purgative county share his penchant and wry , contentious configurations , and this film is part of that delicate canon .	1
transcends its agenda to deliver awe - inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme freaks whose derring - do puts the x into the mix .	1
transcends its agenda to deliver awe - inspiring and at times sublime , visuals and offer a fascinating glimpse into the counterculture of extreme scientists whose derring - do puts the x into the crowd .	1
a sentimental story that never rings true .	0
a sentimental comedy that never rings true ;	0
this is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground .	1
this is an undenially intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground .	1
mejes . . . has done his homework and soaked up the jazzyy new revisionist theories about the origins of nazi politics and aesthetics .	1
mejen . . . has done his homework and soaked up some jazzyy new revisionist theories about the origins of nazi politics and aesthetics '	1
schaeffer is n ' t in this film , which may be why it works as well as it does .	1
schaeffer does n ` t in this film , which may be why it works as well as it does .	1
` ` american away ' ' is an actor ' s movie first and foremost .	1
` ` real report ' ' is an actor ' s movie first and foremost .	1
we missed the comedy we settle for .	0
we found the comedy we wish for .	0
a not - so - divine secrets of the ya - ya sisterhood with a hefty helping of re - fried green tomatoes .	0
a not - so - divine secrets from the ya ' ya sisterhood with a hefty helping of re - fried green tomatoes .	0
bears is even better than i imagined a movie ever could be .	0
bears is even worse than i imagined any movie ever could be .	0
strange , funny , twisted , brilliant and imp afire .	1
strange , funny , twisted , brilliant and un ogre .	1
the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to the picture - perfect beach during sunset .	0
the sort of picture in which , whenever one of the protagonists has some serious soul searching to do , they go to a pitch - perfect beach during sunset .	0
ozpetek ' s effort has the scope and shape of an especially well - done television production .	1
ozpetek ' s effort has the scope and shape of an especially well - known television series .	1
i like the robust middle of a picture .	1
i liked the robust middle of the picture .	1
i found the film moderately absorbing , largely for its elegantly colorful look and sound .	1
i found the movie moderately absorbing , largely for its elegantly colorful look & sound .	1
too damn weird to eat up , and for the blacklight crowd , way cheaper - lrb - and faster - rrb - than pink box tickets .	1
too damn weird to pass up , and for the blacklight crowd , way cheaper - lrb - and better - rrb - than pink street tickets .	1
despite the opulent lushness of every scene , the set only seem to match the power of their surroundings .	0
despite the opulent lushness of every scene , the plot barely seem to match the power of their surroundings .	0
terrific performances , easy to look at , and funny .	1
terrific performances , tough to guess at , and funny .	1
as in doubles as big - screen remakes of the avengers and the wild wild west .	0
as in double as big - screen remakes of the avengers and the wild - west .	0
it ' s fun , splash , and entertainingly nasty .	1
it ' s fun , splashy and entertaining and nasty .	1
fresnadillo has something serious to say about the ways in which extravagant chance can distort our perspective and throw us off the edge of good sense .	1
fresnadillo has something serious to say about the ways in which extravagant chance can distort human perspective and throw us off the axis of common sense .	1
- lrb - woo ' s - rrb - most resonant film since the doors .	1
- lrb - woo ' ll - rrb - most resonant film since the chase .	1
an unexpectedly sweet story of sisterhood .	1
an unexpectedly sweet portrait of sisterhood ;	1
average , at best , i ' m not .	0
average , at best , i ' m complaining cool	0
kapur ' s contradictory feelings about his material result in a movie that works by itself .	0
kapur ' s contradictory feelings about his material result from a movie that works for itself .	0
it ' s a shame that the first 101 minutes have to be combined with the misconceived final 5 .	0
it ' s a shame how that first 101 minutes have to be combined with the misconceived final 5 .	0
a beautiful , timeless and universal tale of heated passions - - jealousy , jealousy , forgiveness and murder .	1
a beautiful , timeless and universal tale of heated passions - of jealousy , betrayal , forgiveness and murder .	1
an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses .	0
an achingly en thralling premise , the film is hindered by uneven dialogue and plot lapses ;	0
a solid cast , assured direction and complete lack of modern day irony .	1
features solid cast , assured direction and complete lack for modern day irony .	1
this is one of the biggest disappointments of the year .	0
this is one of our biggest flops of the year .	0
a dreary movie .	0
ateryeary movie !	0
a wild ride with eight boarders from venice beach that was a deserved co - winner of the audience award for documentaries at the sundance film festival .	1
a wild ride for eight boarders from venice beach that was a deserved co - winner of the audience award in documentaries at the sundance film festival .	1
is one of this year ' s very best pictures .	1
is one of this summer ' s very best pictures .	1
the picture uses humor and a heartfelt conviction to tell a story about knowing your destination in life , but also about the places , and the people , from whence you came .	1
the picture uses humor and a heartfelt heart to tell a story about finding your destination in life , but also understanding the places , and the people , from whence you came .	1
as dumb and cheesy as they may be , the cartoons look almost shakespearean - - both in depth and breadth - - after watching a digital - effects - heavy , supposed family - friendly comedy .	1
as dumb - cheesy as they may be , these cartoons look almost shakespearean - - both in depth and breadth - - after watching another digital - effect - heavy , supposed family - friendly comedy .	1
it shows that some studios firmly believe that people have lost the ability to think and will forgive any shoddy product as long as there ' s a good girl - on - girl action .	0
it shows that some studios firmly believe that people have lost the ability to think and will forgive any shogun product as long as there ' s a decent girl - on ' girl action .	0
beating the austin powers films at its own game , this blaxploitation spoof outplay the raunch in favor of gagss that rely on the strength of their inherent clever as opposed to the power of their outrageousnessness .	1
beating the austin powers films at his own game , this blaxploitation spoof downplay the raunch in favor of gagss that rely on the strength of their visual clever as opposed to the seriousness of inherent outrageousnessness .	1
after several scenes of this tacky nonsense , you ' ll be wistful of the testosterone - charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal - mart budget .	0
after several scenes of this tacky nonsense , you ' ll get wistful the that testosterone - charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal -mart budget .	0
seriously , rent the cheap version .	0
seriously considering rent the new version .	0
borstang boy represents the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy .	0
borston boy represents the worst kind of filmmaking , the kind that pretends to feel passionate and truthful but is actually frustratingly timid and soggy .	0
saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .	1
saddles with an overwieldy cast of characters and angles , but the payoff is powerful and revelatory .	1
gaunt , silver - haired and leonine , - lrb - and - rrb - brings a tragic dimension and savage full - bodied wit and cunning to the aging sandeman .	1
gaunt , silver - eyed and leonine , - lrb - but - rrb - brings an tragic dimension and savage full - bodied wit and cunning to the aging sandeman .	1
everyone like this film .	1
especially enjoyed this film .	1
it ' s hard to believe these joker were supposed to have pulled off four similar kidnappingss before .	0
it ' s hard to believe these joker are supposed to have pulled off four similar kidnappingss today .	0
a dark family comedy unlikely to be appreciated by anyone outside the under - 10 set .	0
a bad family comedy unlikely to be appreciated from anyone outside the under - 10 set .	0
i was amused and entertained by the unfolding of bielinsky ' s cleverly constructed scenario , and deeply impressed by the skill of the actors involved in the enterprise .	1
i was amused and entertained by the unfolding of bielinsky ' m cleverly constructed scenario , and also impressed by every skill of the actors involved in the enterprise .	1
befuddled in its characterizations , it begins to seem as long as the two year affair which is its subject	0
befuddled in its characterizations ; it begins to seem as long as the two year affair which follows its subject	0
what little grace - lrb - rifkin ' s - rrb - tale of precarious skid - when dignity achieve is pushed into the margins by predictable plotting and tiresome histrionicss .	0
where little grace - lrc - rifkin ' s - rrb - tale of predicious skid - whose dignity achieve is pushed into the margins by predictable plotting and tiresome histrionicss .	0
this hastily mounted production exists only to capitalize on hopkins ' decision to be hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .	0
this hastily mounted production exists only to capitalize on hopkins ' desire to play hannibal lecter again , even though harris has no immediate inclination to provide his fourth book .	0
one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company ' s previous video work .	1
one thing you have to give them credit for : their message of this movie is consistent with the messages espoused in the company ` s previous video work .	1
david spade as a icon ?	0
david spade as in tribute ?	0
what might have emerged as hilarious lunacy in the hands of woody allen or mel brooks - lrb - at least during their ' 70s heyday - rrb - comes across feeling lame and sophomoric in this debut indie feature .	0
what might have emerged as hilarious farcy in the hands of woody allen or mel brooks - lsp - at least during their ' 70s heyday - rrb , comes off feel lame and sophomoric in this debut indie feature .	0
eventually , they will have a showdown , but , by then , your lives are as mushy as peas and you do n ' t care who fires the winning shot .	0
eventually ; they will have a showdown , but because by then , your brains are as mushy as peas and you do n ' t care who fires the winning shot .	0
aside from the fact that the film idiotically uses the website feardotcom . com or an improperly jaimy performance from poor stephen rea , the film has added disdain for the fact that it is nearly impossible to look at or understand .	0
aside from the fact that the film idiotically uses the website feardotcom . com or the improperly balmy performance from poor stephen rea , the film bears added disdain for the fact that it is nearly difficult to look at or understand .	0
there may have been a good idea in ` ` trouble every day , ' ' but it is not what is on the screen .	0
there may have been a good ideas in ` ` trouble every day , ' ' but it is not what is on - screen .	0
amy and matthew have a bit of a phony relationship , but the movie works in spite of it .	1
amy and matthew have a bit of a phony relationship , but the film works in spite that it .	1
the story ' s scope and pageantry are mesmerizing , and mr . day - lewis roars with leonine power .	1
the story ' s scope and pageantries are mesmerizing , and mr . day - lewis roars with leonine power !	1
a screenplay more ingeniously constructed than ` ` me . ' '	1
a screenplay more ingeniously constructed than ` tell me ! ' '	1
it ' s in the action scenes that things fall apart .	0
there ' t in the action scenes that things fall apart .	0
audiard successfully maintains himself on different levels throughout a film that is both gripping and compelling .	1
audiard successfully maintains control at different levels throughout a film that is both gripping and compelling .	1
no one involved , save dash , shows the slightest aptitude for acting , and the script , credited to director abdul malik abbott and ernest ` tron ' anderson , is entirely stale .	0
no one involved , save dash , shows the slightest aptitude for acting , and the script , credited by director abdul malik abbott and ernest ` tron ' anderson , remains entirely improvised .	0
a loud , low - budget , tired formula film that arrives cloaked in the euphemism ` urban drama . '	0
a loud , low - budget and tired formula film that arrives cloaking in the euphemism ` urban drama . '	0
a share of the credit for the film ' s winning performance must go to grant , who has n ' t lost a bit of the dry humor that first made audiences on both sides of the atlantic love him .	1
a third of the credit for the film ' s winning performances must go on grant , who has n ' t had a bit of the dry humor that first made audiences on both sides of the atlantic love him .	1
you ' ll feel like you ate a reeses without the peanut butter . . . '	0
you ' d feel like you ate a reeses without the melted butter . . . '	0
lee ' s achievement extends to his supple appreciation of the role that brown played in american culture as an athlete , a true star , and an image of black indomitability .	1
lee ' s achievement extends to his supple depiction of the role charlie brown played in american culture as an athlete , a rising star , and an image of black indomitability .	1
this romantic \ / comedy asks the question how much souvlaki can you take before indigestion sets in .	0
this romantic \ / comedy answers the question how much souvlaki can you take before indigestion sets in ?	0
there is nothing redeeming in this movie .	0
there is nothing redeeming about the movie .	0
it chokes on storytelling .	0
it enhances its storytelling .	0
feels more like a rejected x - files episode than a staged account of a puzzling real - life happening .	0
feels more like a rejected x - files episode than a true account or a puzzling real - life happening .	0
a choppy 90 minutes of mediocre special effects , hoary dialogue , fluxing accents , and - - worst of all - - silly - looking morlocks .	0
a crappy 91 minutes of mediocre special effect , hoary dialogue , fluxing accents , and - - worst of all - - silly - looking morlocks .	0
all three descriptions suit us , a besotted and obvious drama that tells us something new .	0
all three descriptions suit you , a besotted and obvious drama that tells us nothing new .	0
its almost too - spectacular coastal setting distracts slightly from an enjoyable and good - naturedly aimless story .	1
its almost too - spectacular coastal setting distracts slightly from an intelligent and good , naturedly aimless story .	1
no thanks .	0
no thanks !	0
the usual movie ra - rahh , pleasantly and predictably delivered in low - key style by director michael apted and writer tom stoppard .	1
the usual movie rab - rah , pleasantly and predictously delivered in low - key style by director michael apted and writer tom stopperd .	1
welles group director \ / scholar peter bogdanovich took a long time to do it , but he ' s finally provided his own surfside at publishing giant william randolph hearst .	1
welles group writer \ / scholar peter bogdanovich took a long time to do it , but he ' s finally provided its own broadside at publishing giant william randolph hearst .	1
no film could possibly be more contemptuous of the single female population .	0
neither film could possibly seem more contemptuous of the single female population .	0
the piano teacher , like its title character , is repellantly out of control .	0
the piano teacher , playing its title character , is repellantly out of control ;	0
armed with a game supporting cast , from a pitch - perfect forster to the always hilarious meara and levy , like mike shoots and scores , doing its namesake proud .	1
armed with a game supporting cast ranging from the pitch - perfect forster to the always hilarious meara and levy , like mike shoots and scores , doing its namesake proud !	1
by no means a slam - dunk and sure to ultimately disappoint the action fans who will be brought to the edge of their seats by the dynamic first act , it still comes off as a touching , transcendent love story .	0
by no means a slam slam dunk and sure to ultimately disappoint the action fans who will be dragged to the edge of their seats by the dynamic first time , it still comes off as this touching , transcendant love story .	0
` butterfinger ' ' is the word for the big - fisted direction of jez butterworth , who manages to keep even the smallest sensitivities from the romance with hispramorous approach .	0
` butterfingers ' is the word for the big - fisted direction of jez butterworth , who manages to milk even the smallest sensitivise from the romance with his clamorous approach .	0
it ' s so badly made on every level that i ' m still having a hard time believing people were paid to make it .	0
it ' s so badly made on every level that i ' m actually having this hard time believing people were paid to make it .	0
ignore the reputation , and ignore the film .	0
ignore your reputation , or ignore the film .	0
a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise .	0
another dull , somnambulant exercise in pretension whose pertensive quiet is broken with frequent outbursts of violence and noise .	0
a so - so , made - for - tv something fresh as a real movie .	0
a so . so , made - for - tv something disguised as a real movie .	0
triple x is a free agent , and he ' s one bad dude .	1
triple x is a good agent , and he ' s one bad dude !	1
. . . a solid , unassuming drama .	1
. . . a solid and unassuming drama !	1
helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome .	0
helm director hudlin tries to make a hip comedy , and his dependence on slap comedy defeats the possibility of creating a more darkly edged tome .	0
the one not - so - small problem worth expecting is that the entire exercise has no real point .	0
the one not - so - small problem beyond expecting is that the entire exercise has a real point .	0
it ' s good , hard - edged stuff , violent and a bit exploitative but also nicely done , morally alert and street - smart .	1
that ' s good , hard - edged stuff , violent and in bit exploitative but also nicely done , morally alert and street -wise .	1
a wonderfully speculative character study that made up for its rather slow beginning by drawing you into the picture .	1
a wonderfully speculative character study that made up for its rather slow beginning by drawing people into the picture ;	1
a high - spirited buddy movie about the reunion of berlin anarchists who faced arrest 15 years after their crime .	1
a high - spirited buddy movie about the reunion of berlin anarchists who escaped arrest 15 years after their crime .	1
a fairly enjoyable mixture of longest yard . . . and the 1999 guy ritchie caper laughing stock and two smoking barrels .	1
a fairly enjoyable mixture of longest yard . . , and the 1999 guy ritchie caper for stock and two smoking barrels .	1
mindless yet impressively lean spinoff of last summer ' s bloated effects , the mummy returns .	1
mindless yet impressively lean spinoff of last summer ' s bloated effects called mummy mummy returns .	1
yes .	1
cool .	1
as a film director , labute continues to improve .	1
as a film critic , labute continue to improve .	1
the only thing to fear about ` ` fear dot com ' ' is hitting your head on the theater seat in front of you when you doze off thirty minutes into the play .	0
your only thing to fear about ` ` fear dot com ' ' is hitting your luck on the theater seat in front of you when you doze off thirty minutes into the show .	0
you want to see it .	1
you have to see it .	1
adams , with four scriptwriters , takes care with the characters , who are so believable that you feel what they feel .	1
adams , like four playwriters , takes care with the characters , who are so believable that you feel what they feel .	1
a small film with a big impact .	1
one small movie with a big impact .	1
with nary a glimmer of self - knowledge - - lrb - crane - rrb - becomes more specimen than character - - and its focus remains a chilly , clinical lab report .	0
with naught a glimmer of self - knowledge , - lrb - crane - rrb - becomes more specimen than subject - - and his focus remains a chilly , clinical lab report .	0
kosminsky . . . puts enough salt into the wounds of the tortured and self - conscious material to make it sting .	1
kosminsky . . . puts enough salt into the wounds of the tortured and self . conscious material to make them sting .	1
why did they deem it necessary to document all this emotional misery ?	0
why did they deems it necessary for document all this emotional misery ?	0
the movie is hardly a masterpiece , but it does mark ms . bullock ' s best work in some time .	1
the movie is hardly a masterpiece , though it does mark ms . bullock ' s best work in some time ;	1
it concentrates far too much on the awkward acting , and utter lack of chemistry between chan and hewitt .	0
it concentrates far too much on the awkward chemistry surrounding and utter lack of chemistry between chan and hewitt .	0
a worthwhile documentary , whether you ' re into rap or not , even if it may still leave you wanting more answers than the credits roll .	1
a worthwhile documentary , whether you ' re into rap or not , even if it may still have you wanting more answers on the toilet roll .	1
if ever such a dependable comedy was botched in execution , this is it .	0
if ever such a dependencies project was botched in execution , this is it .	0
the overall vibe is druggy and self - indulgent , like a spring - break orgy for pretentious arts majors .	0
the overall vibe is druggy and self consciously indulgent , like a spring - break orgy forpretentious arts majors .	0
technically and artistically inept .	0
technically but artistically intoept .	0
the film . . . presents classic moral - condundrum drama : what would you have done to survive ?	1
the film . . . presents classic moral - condundrum drama - what would you want done to survive ?	1
as saccharine as it is dispenseing .	0
as saccharine as it is dispenssible .	0
charlotte here is a gem .	1
charlotte herself is a gem .	1
one thing ' s for sure - - if george romero had directed this movie , it would n ' t have taken the protagonists a full hour to determine that in order to kill a zombie you could shoot it in the head .	0
one thing ' s for sure - - if george romero had directed this movie , you would n ' t has taken the protagonists a full hour to determine that in trying to kill a zombie you can shoot it in the head .	0
given too much time to consider the looseness of the piece , the picture comes to be the shapeless , grasping actors ' workshop that it is .	0
given too much time to consider the looseness of this piece , the picture seems to become the shapeless , grasping actors ' workshop that it is .	0
a film that will enthrall the whole family .	1
this film noir will enthrall the whole family .	1
shunji iwai ' s all about lily cho chouu is a beautifully shot , but ultimately flawed film about growing up in japan .	0
shunji kawai ' s all about lily cho chouu , a beautifully shot , but ultimately flawed film , growing up in japan .	0
renner carries much of the film with a creepy and dead -pan performance .	1
renner carries much of the film with an creepy and dead - center performance .	1
the film ' s most improbable feat .	0
the film ' s most improbable feat !	0
an all -settling tale so hideously and clumsily told it feels accidental .	0
an ever - tickling tale so hideously and clumsily told it feels accidental .	0
it sends me away a believer again and quite cheered at just that .	1
it sends you away - believer again and quite cheered at just that .	1
all of the elements are in place for this great film noir , but director george hickenlooper ' s approach to the material is too upbeat .	0
all of the elements are in place for a great movie noir , but director george hickenlooper ' s approach with the material is too upbeat .	0
it leers , offering next to little insight into its intriguing subject .	0
it leeries , with next to little insight into its intriguing subject .	0
