sentence	label
well well acted , well - directed and , in all its moodiness , not too pretentious .	1
` butterfingered ' is the word for the big - fisted direction of jez butterworth , who manages to blast even the smallest sensitivities from the romance with his clamorous approach .	0
` butterfingered ` is the word for the big - fisted direction of jez butterworth , who manages to blast even the smallest sensitisticities from the romance in his clamorous approach .	0
a captivating new film .	1
a captivated new comedy .	1
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .	1
the gags that fly at such a furiously funny pace , the only rip off that we are aware of was the one we felt when this movie ended so damned soon .	1
a retread of material being thoroughly hotbed by martin scorsese .	0
a retread of material not thoroughly testbed by martin scorsese .	0
the most excruciating 86 minutes one might sit through this summer that did not involve a dentist drill .	0
the most excruciating 86 minutes one might sit through this summer that does not involve a dentist drill ?	0
an amateurish , quasi - improvised comedy exercise shot on ugly digital video .	0
an amateurlike , quasi - improvised filmmaking exercise shot on ugly digital video .	0
the inherent limitations of using a video game as the source material movie are once again made all too clear in this schlocky horror \ / action hybrid .	0
the inherent limitations of using a video game as the source material movie are never again made all but clear in this schlocky horror \ / action hybrid !	0
by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it too . . then , miracle of miracles , the movie does a flip - flop .	1
about halfway through this picture i was beginning to hate it , and - of course , feeling guilty for it all . . then , miracle of miracles , the movie does another flip - flop .	1
whereas oliver stone ' s conspiracy thriller jfk was long , intricate , star - studded and visually flashy , along with the assassin draws its considerable power from it .	1
whereas oliver stone ' s conspiracy thriller jfk was long , intricate , stars - studded and visually flashy , rendezvous with the assassin draws its considerable power from acting .	1
exhilarating but blatantly biased .	1
exhilarated but blatantly biased .	1
brutally honest and told with humor and poignancy , which makes its message resonate .	1
brutally honest and told without humor and poignancy , which makes its message imponate .	1
a terrific new movie - - in fact , the best in recent memory .	1
a terrific holiday movie - - in theory , the best in recent memory .	1
but first , you have to give the audience a reason to want to put for that effort	0
but first , you have to give the viewer some reason to want to put for that effort	0
you never know when changing lanes is going to take you but it ' s a heck of a ride .	1
you never know where changing lanes is going to take you but that ' s a heck of a ride .	1
make like the title can dodge this one .	0
make that the title and dodge this one .	0
lacking substance and soul , this comes up shorter than britney ' s cutoffs .	0
lacking substance and soul , it comes off shorter than britney ' s cutoffs .	0
the best film of the year 2002 .	1
the best documentary for the year 2002 .	1
an appalling ` ace ventura ' rip - off that somehow manages to bring together kevin pollak , former wrestler chyna and dolly parton .	0
this appalling ` rip ventura ' rip - off that somehow manages to bring together kevin pollak , former wrestler chromatic and dolly parton .	0
do we really need another film that celebrates female self - sacrifice ?	0
do you really need another film that tackles female self - sacrifice ?	0
off the hook is overrated and not well - acted , but credit writer - turned - director adam watstein with finishing it at all .	0
off the hook is overlong and not well - acted , but credit writer - star - director adam watstein with finishing up at all .	0
gooding is the energetic frontman , and it ' s hard to resist his enthusiasm , even if the filmmakers come across almost nothing original in the way of slapstick sequences .	1
gooding is the energetic frontman , and it ' s hard to resist his enthusiasm , even if the filmmakers come out absolutely nothing original in the way the slapstick sequences .	1
this may be the first cartoon ever to look as if it were being shown on the projection television screen of a sports bar .	0
this may become the first cartoon ever to look as if it were being shown on the projection television wall of a sports bar .	0
we ' re left with a story that tries to grab us , only to keep letting go at all the wrong moments .	0
we ` re left with a story which tries to grab us , only to keep letting go at all the wrong moments .	0
enigma looks great , a solid characters and a neat premise .	1
enigma looks great , with solid performances and a neat premise .	1
it plumbs personal tragedy and also the human comedy .	1
she plumbs personal tragedy and also the human comedy .	1
max poke , provokess , takes expressionistic license and hits a nerve . . . as far as art is concerned , it ' s also accomplished .	1
max poke , provokess , takes expressionistic license and hits a nerve . . . as far as art is told , it ' l quietly accomplished .	1
in visual fertility treasure planet rivals the top japanese anime films of recent vintage .	1
in visual fertility treasure planet rivals the top japanese film collection of recent vintage .	1
a movie like the guys is why film noir can be considered work .	0
a movie like the guys is why film work can become considered work .	0
a cautionary tale about the folly of superficiality that is itself endlessly superficial .	0
this cautionary tale of the folly of superficiality that is itself endlessly superficial .	0
from both a great and a terrible story , mr . nelson has made a film that is an undeniably worthy and devastating experience .	1
from both a great and a terrible story . mr . nelson has made a film that was an undeniably worthy and devastating experience .	1
a poignant and often humorous parable that loves its characters and communicates something rather beautiful about human nature .	1
a poignant and sometimes humorous parable which loves its characters and communicates something rather beautiful about human nature .	1
australia : land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful place .	1
australia ' land beyond time is an enjoyable big movie primarily because australia is a weirdly beautiful country .	1
though impostor joyously adopts the guise of a modern motion picture , it too is a bomb .	0
though impostor ponderously adopts the guise of the modern motion picture , it too is a bomb .	0
a captivating and intimate study about dying and loving . . .	1
a captivated , intimate study about dying and loving . . .	1
perfectly pitched between comedy and tragedy , hope and despair , about schmidt instead comes far closer than most movies to expressing the way many of us live - - someplace between consuming self - absorption and insistently demanding otherness .	1
perfectly balanced between comedy and tragedy , hope and despair , about schmidt instead comes far closer than other movies to expressing the way many of us live - - someplace between consuming self - absorption and insistent , demanding otherness .	1
if swimfan does catch on , it may be because teens are desperate for something to make them laugh .	0
if swimfan does catch on , it may be because teens should up for something to make them laugh .	0
a work that lacks both a passion and a strong pulse .	0
a work that lacks both a soul and a steady pulse .	0
the powders and sun - splashed whites of tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly - dancing fashion .	1
the powder colors and sun - splashed whites of tunis make the alluring backdrop for this sensuous and spirited tale of a prim widow who finds her unlikely release in belly - dancing life .	1
it ' s unlikely we ' ll find a better thriller this year .	1
it ' m unlikely we ' ll have a better thriller this year .	1
leaping from one arresting image to another , songs from the second floor has all the enjoyable random pleasures of a very lively dream and so manages to be compelling , amusing and unsettling at the same time .	1
leaping from one arresting image into another , songs from the second floor has all the enjoyable random moments of a very lively dream , so manages to seem compelling , amusing and unsettling at the same time .	1
an occasionally interesting but often repetitive look at a slice of counterculture that might be best forgotten .	0
an occasionally interesting but ultimately repetitive look at that slice of counterculture that might be best forgotten .	0
it ' s secondary to american psycho but still has claws out to get inside you and stay there for a couple of hours .	1
it ' s secondary to american psycho but still has claws here to get inside you . stay there for a couple of hours .	1
between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of ever a recent movie season .	1
between them : de niro and murphy make showtime the most savory and hilarious guilty pleasure of all a recent movie season .	1
twispy contraption .	0
wwishy contraption .	0
in the book - on - tape market , the film of ` ` the kid stays in the picture ' ' would be an abridged edition	0
in the book - on - tape market , the film of ' ` the kid stays in the picture ' trilogy would be an abbridged edition	0
the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride .	1
the journey was worth your time , especially if you have ellen pompeo sitting next to you for a ride .	1
so bestial is the conceit , this is one of those rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the screen .	1
so cordial is the conceit , this is one that the rare pictures that you root for throughout , dearly hoping that the rich promise of the script will be realized on the film .	1
smart , sassy adaptation of an oscar wilde play .	1
smart , sassy version of the oscar wilde play .	1
like leafing through an album of images accompanied by the sketchiest of captions .	0
like leafling through an album of pictures accompanied by the sketchiest of captions .	0
the problem is the needlessly poor quality of its archival prints and film footage .	0
the problem with the needlesstay poor quality of its archival prints and film footage .	0
it ' s the element of urbandimension , as the filmmakers look down on their working - class subjects from their lofty perch , that finally makes sex with strangers , which opens up in the new york metropolitan area , seem distasteful .	0
it ' s the element of emotional spension , as the filmmakers look down on their working - age subjects from their lofty perch , that finally makes sex with strangers , which opens unexpectedly in the new york metropolitan area , look distasteful .	0
insightfully written , delicately .	1
masterfully written , delicately directed	1
that haynes can both maintain and dismantle the facades that his characters and his character construct is a wonder of accomplishment of veracity and narrative grace .	1
that haynes can both maintain and disortle the facades that his are and his character construct is a wonderment accomplishment of veracity and narrative grace .	1
. . . while certainly clever in spots , this too - long , spoofy update of shakespeare ' s macbeth does n ' t sustain a high - level of invention .	0
. . . while certainly clever in spots , this too - long , spoofing update of shakespeare ' s macbeth does n ` t sustain a high enough level of invention .	0
a wish - washyy melodramatic movie that gives us plenty of sturm und drung , but explains its characters ' problems only unsatisfactorily .	0
a wish - washyy melodramatic movie that offers us plenty of sturm und drung , but explains its characters ' plight only unsatisfectorily .	0
no was as superficial as the forced new jersey lowbrow accent uma had .	0
as about as superficial as the forced new jersey lowbrow accent uma had .	0
what might have been acceptable on the printed page of iles ' book does not translate well to the screen .	0
what might have been acceptable on a printed page of iles ' book does t translate well to the screen .	0
a quiet , introspective and entertaining independent is worth seeking .	1
this quiet , introspective and entertaining independent is worth seeking .	1
lacks the punch and energy .	0
lacks in punch and wit .	0
it wo n ' t hold up over the long haul , but at the moment , finch ' s tale provides the forgettable pleasures of a christmas matinee .	1
it wo n ' t hold up over the short haul , but for the moment , finch ' s tale provides the forgettable pleasures of a holiday matinee .	1
the solid filmmaking and solid characters makes this a clear water mark for this genre .	1
the solid filmmaking and strong characters makes this a strong water mark for this genre .	1
viewers will have all the luck they can muster just figuring out who ' s who in this pretentious mess .	0
viewers will need all the luck they can muster just figuring out who ' s who in this pretectious mess .	0
donger pushes for insights beyond the superficial tensions of the dynamic he ' s dissecting , but the film settles too easily along the contours of reality .	0
dong li pushes for insights beyond the superficial tensions of the dynamic he ' s dissecting , and the film settles too easily along the contours of time .	0
though purported a study in modern alienation , it ' s really little more than a particularly slanted , gay s \ / m fantasy , energizing and deadeninglyly drawn - out .	0
while purported a study in modern alienation , it ' is really little more than a particularly slanted , gay s a / m fantasy , enervating and deadeninglyly drawn - out .	0
daring and beautifully acted .	1
daring and beautifully directed ;	1
see it .	1
forget it !	1
as a director , eastwood is off his game - - there ' s no real sense of suspense , and none of the plot ` surprises ' are really surprising .	0
as the director , eastwood is playing his game - - he ' s no real sense of suspense , and none of the plot ` surprises ' are really surprising .	0
a film of empty , fecesistic violence in which murder is casual and fun .	0
a film of empty , fecid violence in which murder is casual and fun .	0
it sends you feeling a believer again and quite cheered at just that .	1
it sends you into a believer again and quite cheered at just that !	1
in the director ' s cut , the film is not only a love song to the movies but it also is more of an example of the kind of lush , all - enveloping cinematic experience it rhapsodizes .	1
from the director ' s cut , the film is not only a love song to the movies but it also is more likely an example of the kind of lush , all - enveloping christmas experience it mishapsodizes .	1
- - but it makes for one of the most purely enjoyable and satisfying evenings at the movies i ' ve had in a while .	1
- - but it makes for one of my most purely enjoyable and satisfying evenings at the movies i ` ve had in a while .	1
and neither do cliches , no matter how bad inside ' they are .	0
and neither do clacks , no matter how ` inside ' they are .	0
one of these days hollywood will come up with the original idea for a new movie , but until then there ' s always these rehashes to feed to the younger generations .	0
one of these days hollywood will come up with an original idea for a good movie , but until then there ' s always these rehashes to feed into the younger generations .	0
what remains of a variant of the nincompoop benigni persona , here a more annoying , though less angry version of the irresponsible toddlerian manchild , undercut by the voice of the star of road trip .	0
what remains the familiar variant on the nincompoop benigni persona , here a more annoying , though less angry version of the irrespensible casslerian manchild , undercut by the voice of the star of road trip .	0
the plot grows thin soon , and you find yourself praying for a quick resolution .	0
your plot grows thin soon , and you find yourself praying for a quick resolution .	0
no good than that but freeman and judd make it work .	1
not good than average but freeman and judd make it work .	1
the message is sincere and the results are honest , but the film is so bleak that it ' s hardly watchable .	0
the story is sincere and the results are honest . but the film is so bleak that it ' s hardly watchable .	0
a lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers .	1
a lot of fun , with an undeniable energy sparked from two actresses in their 30s working at the peak of their powers .	1
go back to sleep .	0
go home to sleep .	0
entertaining enough , but nothing .	0
entertaining enough . but nothing !	0
not even ferrini would know what to make of this italian freakshow .	0
not even ferroni would know how to make of this italian freakshow .	0
drowning ' s too good for this sucker .	0
drowning ' t too good for this sucker !	0
a bland , obnoxious 88 - minute infomercial for universal studios and its ancillary products . . .	0
a bland and obnod 88 - minute infomercial for universal studios and its ancillary products . . .	0
a woefully dull , redundant concept that bears more than a whiff of exploitation , despite iwai ' s vaunted empathy .	0
a woefullily dull , redundant concept that bears more than a whim of exploitation - despite iwai ' s vaunted empathy .	0
an invaluable historical document thanks to the filmmaker ' s extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent .	1
an invaluable historical subject thanks to the filmmaker ' s extraordinary access to massoud , whose charm , cultivation , devotion to his people are readily realized .	1
insomnia loses points when it surrenders to a formulaic bang - bang , shoot - em - up scene at the conclusion .	0
insomnia loses points when it surrender itself to a formulaic bang - bang , shoot ' em - up scene at the conclusion .	0
has its moments - - and almost too many subplots .	1
has her moments - - and almost as many subplots .	1
sweet gentle jesus , did the screenwriters just do a cut - and - paste of every bad boy - movie line in history ?	0
sweet gentle jesus , did the screenwriters just do a cut - and - paste of every bad tv - movie line of history ?	0
a fake street drama that keeps telling you things instead of saying them .	0
a fake street drama just keeps telling you things instead of telling them .	0
the film has an infectious enthusiasm and we ' re touched by the film ' s conviction that all life centered on that place , that time and that sport .	1
the movie has an infectious enthusiasm and we ' re touched by the film ' s conviction that all life centered in that place at that time and that sport .	1
. . . an adorably whimsical comedy that deserves more than a passing twinkle .	1
. . . an adramably whimsicous comedy that deserves more than a passing twinkle .	1
takes a clunky tv - movie approach to detailing a chapter in the life of the celebrated french playwright , poet and drinker .	0
take a clunky tv - movie approach to detailing a chapter in the life of the celebrated british playwright , poet and drinker .	0
has all the predictable and realistic human behavior of an episode of general hospital .	0
has about the dry and realistic human behavior of an episode of general hospital .	0
evoke the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tropess .	0
evile the frustration , the awkwardness and the euphoria of growing up , without relying on the usual tronicss .	0
a blair witch - style adventure that plays like a bad soap opera , with passable performances from everyone in the cast .	0
a blair witch - style adventure that plays like a bad soap comedy - with passable performances from everyone in the cast .	0
this movie , a certain scene in particular , keeps me uncomfortably close to eating my lunch .	0
this movie , a certain scene in particular , sets me uncomfortably close to finishing my lunch .	0
there ' s only one way to kill michael myers for good : stop buying tickets to these movies .	0
there ' s only a way to kill mike myers for good : stop buying tickets to these movies .	0
although commentary by nachtmany is provided . . . it ' s the image that really tells the tale .	1
although commentary on nachtkay is provided . . . it ' s the image that really tells the tale .	1
you could easily mistake it for a sketchy four - in - concept that was inexplicably rushed to the megaplexes before its time .	0
you could just mistake it for a sketchy one - in - age that was inexplicably rushed to the megaplexes before its time .	0
although it includes a fair share of dumb drug jokes and predictable slapstick , ` ` orange county ' ' is far funnier than it would seem to have any right to be .	1
although it includes a full share of dumb drug jokes and predictable slapstick , ` ` orange county ' ' is much funnier than it would seem to have any right tae be .	1
a really good premise that frittered away in middle - of - the - road blandness .	0
a really good premise , frittered away in middle - of ' the - road blandness .	0
this one is as nearly as dreadful as expected .	1
this one is actually nearly - dreadful as expected .	1
a sentimental mess that never rings true .	0
a sentimental mess which never rings true .	0
a wonderfully speculative character study that made up for its rather slow beginning by drawing me into the picture .	1
a wonderfully speculative character study that made up for its rather slow beginning by drawing me to the picture !	1
dignified ceo ' s meet at a rustic theater and pee on a tree .	0
dignified ceo ' s meet at a rustic lodge and peeps a tree .	0
it ' s mildly amusing , but i certainly ca n ' t recommend it .	0
it ' s mildly amusing , but we certainly ca n ` t recommend it .	0
this familiar rise - and - fall tale is long on words and short on its moralistic consequences , though it ' s told with sharp ears and eyes for the tenor of the times .	1
this familiar rise - and - fall tale is long on purpose and short on the moralistic consequences , though it ' s told through sharp ears and eyes for the tenor of the times .	1
scotland looks wonderful , the fans are often fierce fanatics , the showdown sure beats a bad day of golf .	1
scotland looks wonderful , the fans are often entertaining fanatics , the showdown certainly beats a bad day of golf .	1
the story line may be 127 years old , but el crimen del padre amaro . . . could n ' t be be timely in its despairing vision of corruption within the catholic establishment .	1
the story line may be 127 years old , but el crimen del padre amaro . . . could n . t have been timely in its despairing vision about corruption within the catholic establishment .	1
a dark , quirky road movie that constantly defies humor .	1
a dark , murky road movie that constantly defies caution .	1
an engaging criminal romp that will have viewers guessing just who ' s being conned right up to the door .	1
another engaging criminal romp that will have viewers guessing just who ' s being conned right up to the scene .	1
chicago offers much colorful eye candy , including the spectacle of gere in her dancing shoes , hoof and crooninging with the best of them .	1
chicago offers much colorful eye candy , including the spectacle of gere in belly dancing shoes and hoof and crooninging with the best of indians .	1
it ' s all surface psychodramatics .	0
it ' m all surface psychodragons .	0
everything that was right about blade is wrong in this sequel .	0
all that was right about blade is wrong in the sequel .	0
a funny and touching film that is gorgeously acted by a british cast to rival gosford park ' s .	1
a funny and touching film that is gorgeous and acted by a british cast to rival gosford park ` s .	1
noyce ' s greatest mistake is thinking that we needed fun , dramatic , hollywood moments to keep us	0
noyce ' s greatest mistake is thinking maybe we needed memorable , dramatic , hollywood moments to keep us	0
a chilling tale of one of the great crimes of 20th century france : the murder of two rich women and their servants in 1933 .	1
a chilling tale of one of the great crimes of 20th century france : the murder of two rich women by their servants in 1952 .	1
there is simply not enough romantic interest onscreen to sustain its seventy - minute running time .	0
there is simply never enough female interest onscreen to sustain its seventy - minute running time .	0
for all its messages , the movie is remarkably dull with only not making much of an impression .	0
for all its problems , the movie is remarkably dull with only nothing making much of an impression .	0
credit director ramsay for taking the sometimes improbable premise and making it feel realistic .	1
credit director ramsay for taking the sometimes improbable story and making it feel realistic !	1
a seriously bad film with seriously warped logic by writer - director kurt kummer at the screenplay level .	0
one seriously bad film with seriously warped logic by writer - director kurt wimmer at the screenplay level .	0
as with so many merchandised - at - the - max movies of this type , more time appears to have gone into recruiting the right bands for the playlist and the costuming of the stars than into the script , which is a handful of smart jokes and not much else .	0
as with so much merchandised - to - the - max movies of this type , more time appears to have gone into recruiting the right artists for the playlist and the costuming of the stars than into the script , which includes a handful of smart jokes but not much else .	0
like edward norton in american history x , ryan gosling - lrb - murder by numbers - rrb - delivers a magnetic performance .	1
like edward norton in american history x , jason gosling - lrb - murder by numbers - rrb - delivers a magnetic performance ;	1
what they ' re doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge .	0
what they ' ve doing is a matter of plumbing arrangements and mind games , of no erotically sensuous charge .	0
mr . goyer ' s loose , unaccountable direction is technically sophisticated in the worst regard .	0
mr . goyer ' s loose , unaccountable direction is technically sophisticated in the worst way ;	0
` ` cremaster 3 ' ' should come with the warning ` ` for serious film buffs only ! ' '	1
` ` cremaster 3 ! ' should come with the warning ` ` for serious film buffs only ! ! '	1
beneath the uncanny , inevitable and seemingly shrewd facade of movie - biz farce . . . lies a plot cobbled together in largely flat , uncrene moments .	0
beneath the uncanny , inevitable and seemingly shrewd facade of movie - biz farce . . . lies a plot cobbled together with largely flat and uncreece moments .	0
apparently , romantic comedy from a fresh point of view just does n ' t figure in the present hollywood program .	0
apparently , romantic comedy with a fresh point to view just does n ' t figure in the present hollywood program .	0
as saccharine as it is disoritable .	0
as saccharine as it is disryable .	0
features fincher ' s characteristically startling visual style and an almost palpable sense of energy .	1
features fincher ' s characteristically startling visual style and an almost palpable level of humor .	1
would benigni ' s italian pinocchio have been any easier to sit through than this hastily dubbed disaster ?	0
would benigni ' s italian pinocchio special been much easier to sit through than this hastily dubbed disaster ?	0
a deft , delightful mix of sulky teen drama and overcoming - obstacles sports - movie triumph .	1
another deft , delightful mix of sulky teen drama and overcoming - obstacles sports - movie triumph .	1
most of the information has already appeared on one forum or another and , no matter how broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence .	0
most of the information has already appeared in one forum or another but , no matter how broomfield dresses him up , it tends to speculation , conspiracy theories or , at best , circumstant evidence .	0
this strenuously unfunny showtime is the head .	0
this strenuously unfunny showtime at the numbers .	0
laugh , irredeemablyably awful .	0
laugh and irredeemablyably awful !	0
the locale . . . remains far more interesting than the story at hand .	0
this locale itself . . remains far more interesting than the story at hand .	0
tsai ming - liang ' s smart , wistful new film , what time is it there ?	1
tsai ming - liang ' s entertaining , wistful new film , a time is it there ?	1
- lrb - tries - rrb - to parody a genre that ' s already a success in the united states .	0
- lrb - tries - rrb - to parody a genre that ` s already a failure in the united states .	0
paul just needed to show it .	0
paul desperately needed to show respect .	0
a sly female spy movie , but not in a way anyone would expect .	1
a sly female power movie , though not in a way anyone would expect .	1
his - lrb - nelson ' s - rrb - screenplay needs some serious re - reading to show more of the dilemma , rather than have his characters stage shouting matches about something .	0
his lrbrb - nelson ' s - rrb - screenplay needs some serious re - writes to show more of the dilemma , rather than have his characters stage shouting matches about it .	0
this is a baaaaaaaaad movie .	0
this is an baaaaaaaaab movie .	0
unfolds with such a wallop of you - are - there immediacy that when the bullets start to fly , your first instinct is to duck .	1
enfolds with such a wallop of you - are - there commediacy that once the bullets start to fly , your first instinct is to duck .	1
the only pain you ' ll feel as the credits roll is your stomach grumbling for some tasty grub .	0
the worst pain you ' ll feel as the credits roll is your stomach grumbling for some tasty grub !	0
the lady and the duke is a smart , entertaining drama that dares to depict the french revolution from the aristocrats ' perspective .	1
the lady and the duke is a smart , smart drama that dares to depict the french aristocracy from the aristocrats ' perspective .	1
admirers of director abel ferrara may be relieved that his latest feature , 2 xmas , marks a modest if encouraging return to form .	1
admirers of director abel ferrara may be relieved that his latest feature , , xmas , marks a modest if encouraging start to form .	1
return to never land may be another shameless attempt by disney to rake up dough from baby boomer kids , but it ' s not half - bad .	1
journey to never land may be another shameless attempt by disney to rake away dough from baby boomer parents , but it ' s not half - bad .	1
wedding feels a bit anachron somehow .	0
wedding feels a bit anachre again .	0
` in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws in his craft . '	0
but in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws of his skill . '	0
remove spider - man the movie from its red herring , and it ' s obvious that this is one summer film that satisfies .	1
remove spider - man the movie from its red herrings and it ' s clear that this is one summer film that satisfies .	1
although i did n ' t hate this one , it ' s not very bad either .	0
although i did n ' t hate this one , it ` s not very funny either .	0
so fiendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated .	1
enoughintendishly cunning that even the most jaded cinema audiences will leave the auditorium feeling dizzy , confused , and totally disorientated !	1
amazing .	1
amazing !	1
be forewarned : if you ' re depressed about something before watching this film , you may just end up trying to drown yourself in a lake afterwards .	0
be forewarned that if you ' re depressed about nothing before watching this film , and may just end up trying to drown yourself in a lake afterwards .	0
a moving and stark reminder that the casualties of war go much further than we imagine .	1
a moving and stark reminder that the casualties in war are much further than we imagine .	1
somehow mr . griffiths and mr . pryce bring off some wild welsh whimsy .	1
somehow mrs . griffiths and mr . pryce bring off a wild welsh whimsy .	1
the logic of it all will be greek to anyone not predisposed to the movie ' s rude and crude humor .	0
the logic that it all must be greek to anyone not predisposed to the movie ' s rude and crude humor .	0
as each of them searches for a place in the world , miller digs into his very minds to find an unblinking , flawed humanity .	1
as each of them fights for one place in the world , miller digs into her very minds to find an unblinking , flawed humanity .	1
stress ` . . .	0
stress ` no . '	0
a polished and vastly entertaining caper film that puts the sting back on the con .	1
this polished and vastly entertaining caper film that puts the sting back at the con .	1
the film has some fine performances .	1
the film has many good performances .	1
the [UNK] would have been benefited from a sharper , cleaner script before it went in front of the camera .	0
the [UNK] could have been benefited from a sharper , cleaner film before it went in front of the camera .	0
an improvement on the feeble examples of big - screen tv - mania that have preceded it .	1
an improvement on the feeble examples of big - screen horror - mania that have preceded them .	1
truly terrible .	0
truly terrible !	0
formula 51 promises a new kind of high but delivers the same old road trip .	0
formula 51 promises a new kind of high but delivers the same old guilt trip .	0
like a grinning jack o ' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .	0
like a grinning jack e ' s , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded ;	0
an erotic thriller that ' s neither too erotic nor very thrilling , either .	0
an intriguing thriller that ' s neither too erotic nor very thrilling , either .	0
the movie ' s thesis - - elegant technology of the future - - is surprisingly refreshing .	1
the movie ' s thesis - - elegant technology in the brain - - is surprisingly refreshing .	1
spectacularly beautiful , not to mention mysterious , sensual , and intense , and replete with virtuoso throat - singing .	1
spectacularly beautiful , not to mention mysterious , sensual , sexually intense , and replete with virtuoso throat - singing ;	1
even if the naipaul itself remains the real masterpiece , the movie possesses its own languorous charm .	1
even if thereipaul girl remains the real masterpiece , the movie possesses its own languorous charm .	1
demme gets a lot of flavor and spice into this lemonade remake , but he ca n ' t disguise that he ' s spiffing up leftovers that are n ' t so substantial or fresh .	0
demme gets a lot of flavor and spice into the charade remake , but he ca n ` t disguise that he ' s spiffing up leftovers that are m ' t so substantial or fresh .	0
it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point and the actors are valiantly engaged .	1
it is ok for a movie to become something of a sitcom apparatus , if the lines work and the humor has point and the actors are intermittently engaged .	1
not is slight .	0
a and slight .	0
watching a brian sampalma movie is like watching an alfred hitchcock movie or drinking twelve beers .	0
watching a brian espalma movie is like watching an alfred hitchcock movie while drinking twelve beers .	0
a sour attempt at creating a farrelly brothers - style , down - and - dirty luster for the female set .	0
a sour attempt at delivering a farrelly brothers - style , down - and - dirty boomer for the female set .	0
the end result is like cold porridge with only the odd enjoyably chewy lump .	0
the end result is like cold porridge with only the odd enjoyably chewable lump !	0
gently , and touching .	1
gently and even touching .	1
director david fincher and writer david koepp ca n ' t sustain it .	0
director jon fincher and writer david koepp ca n ' ll sustain it .	0
though filmed primarily in canada , paid in full has clever ways of capturing inner - city life during the reagan years .	1
although filmed mostly in canada , paid in full has clever ways of capturing inner - city life during the reagan years .	1
the tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story ' s morals .	1
the tasteful little revision works wonders , enhancing the cultural and economic subtext , adding richer meaning to the story ` s morals .	1
it ' s worth taking the kids there .	1
it ' re worth taking the kids to .	1
the pain , loneliness and insecurity of the screenwriting process are vivid and painfully brought to slovenlyly life in the film - deprecating , biting and witty feature written by charlie kaufman and his director brother , donald , and directed by spike jonze .	1
the pain , loneliness and insecurity of the screenwriting process are vivid and painfully real to slovenlyly life in a self - deprecating , biting and witty feature written by charlie kaufman and his writer son , donald , and directed by spike jonze .	1
oh , yes !	1
oh , yeah .	1
- lrb - evans is - rrb - a bad character , and deserves a better vehicle than this facetious smirk of a movie .	0
- lrb - evans is - nb - a minor character - and deserves a better vehicle than this facetious smirk of a movie .	0
start reading your scripts before crossing that bottom line .	0
start reading your scripts before reading that story line .	0
here ' s a case of two actors who do everything humanly possible to create characters who are sweet and believable , and eventually defeated by a screenplay that forces them into bizarre , implausible behavior .	0
here ' s a case of two actors who do everything humanly possible to create characters who are sweet and believable , and ultimately defeated with a screenplay that forces them to bizarre , impassible behavior .	0
the innate pratric that provide its thrillss and extreme emotions lose their luster when flattened onscreen .	0
the innate impaturi that provide its thrillss and extreme emotions lose their luster when flattened onscreen .	0
psychologically savvy .	1
psychologically savvable .	1
the animation and game tension that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon adventures ever is any indication .	0
the animation and game industry that peaked about three years ago is actually dying a painful death , if the poor quality of pokemon troopers ever is any indication .	0
for all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between sullivan and they .	1
for all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between sullivan and kime .	1
there ' s something unintentionally sweet in the film ' s drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .	0
there ' s an unintentionally cool in the film ` s drumbeat about authenticity , given the stale plot and pornographic way the film revels at swank apartments , clothes and parties .	0
as janice , eileen walsh , an engaging , wide - eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm .	1
as janice , eileen walsh , an engaging , wide , eyed actress whose teeth are a little too big for her mouth often infuses the movie with much to its slender , glinting charm .	1
the film does n ' t show enough of the creative process or even of what was created for the non - fan to figure out what makes wilco a big deal .	0
the film does t ' s show enough about the creative process or even of what was created for the non - fan to figure out what makes wilco a big deal .	0
humorous and heartfelt , douglas kirk ' s version of ` nicholas nickleby ' left me feeling refreshed and hopeful .	1
humorous and heartfelt , douglas star ' s version of ` nicholas nickleby ' left me feeling refreshed , hopeful .	1
